ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	25521	25521	25521	25521	25521	25521	25521
2	25522	25522	25522	25522	25522	25522	25522
3	25523	25523	25523	25523	25523	25523	25523
4	25524	25524	25524	25524	25524	25524	25524
5	25525	25525	25525	25525	25525	25525	25525
6	25526	25526	25526	25526	25526	25526	25526
7	25527	25527	25527	25527	25527	25527	25527
8	25528	25528	25528	25528	25528	25528	25528
9	25529	25529	25529	25529	25529	25529	25529
10	25530	25530	25530	25530	25530	25530	25530
11	25531	25531	25531	25531	25531	25531	25531
12	25532	25532	25532	25532	25532	25532	25532
13	25533	25533	25533	25533	25533	25533	25533
14	25534	25534	25534	25534	25534	25534	25534
15	25535	25535	25535	25535	25535	25535	25535
16	25536	25536	25536	25536	25536	25536	25536
17	25537	25537	25537	25537	25537	25537	25537
18	25538	25538	25538	25538	25538	25538	25538
19	25539	25539	25539	25539	25539	25539	25539
20	25540	25540	25540	25540	25540	25540	25540
