ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	166081	166081	166081	166081	166081	166081	166081
2	166082	166082	166082	166082	166082	166082	166082
3	166083	166083	166083	166083	166083	166083	166083
4	166084	166084	166084	166084	166084	166084	166084
5	166085	166085	166085	166085	166085	166085	166085
6	166086	166086	166086	166086	166086	166086	166086
7	166087	166087	166087	166087	166087	166087	166087
8	166088	166088	166088	166088	166088	166088	166088
9	166089	166089	166089	166089	166089	166089	166089
10	166090	166090	166090	166090	166090	166090	166090
11	166091	166091	166091	166091	166091	166091	166091
12	166092	166092	166092	166092	166092	166092	166092
13	166093	166093	166093	166093	166093	166093	166093
14	166094	166094	166094	166094	166094	166094	166094
15	166095	166095	166095	166095	166095	166095	166095
16	166096	166096	166096	166096	166096	166096	166096
17	166097	166097	166097	166097	166097	166097	166097
18	166098	166098	166098	166098	166098	166098	166098
19	166099	166099	166099	166099	166099	166099	166099
20	166100	166100	166100	166100	166100	166100	166100
