ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	187281	187281	187281	187281	187281	187281	187281
2	187282	187282	187282	187282	187282	187282	187282
3	187283	187283	187283	187283	187283	187283	187283
4	187284	187284	187284	187284	187284	187284	187284
5	187285	187285	187285	187285	187285	187285	187285
6	187286	187286	187286	187286	187286	187286	187286
7	187287	187287	187287	187287	187287	187287	187287
8	187288	187288	187288	187288	187288	187288	187288
9	187289	187289	187289	187289	187289	187289	187289
10	187290	187290	187290	187290	187290	187290	187290
11	187291	187291	187291	187291	187291	187291	187291
12	187292	187292	187292	187292	187292	187292	187292
13	187293	187293	187293	187293	187293	187293	187293
14	187294	187294	187294	187294	187294	187294	187294
15	187295	187295	187295	187295	187295	187295	187295
16	187296	187296	187296	187296	187296	187296	187296
17	187297	187297	187297	187297	187297	187297	187297
18	187298	187298	187298	187298	187298	187298	187298
19	187299	187299	187299	187299	187299	187299	187299
20	187300	187300	187300	187300	187300	187300	187300
