ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	125281	125281	125281	125281	125281	125281	125281
2	125282	125282	125282	125282	125282	125282	125282
3	125283	125283	125283	125283	125283	125283	125283
4	125284	125284	125284	125284	125284	125284	125284
5	125285	125285	125285	125285	125285	125285	125285
6	125286	125286	125286	125286	125286	125286	125286
7	125287	125287	125287	125287	125287	125287	125287
8	125288	125288	125288	125288	125288	125288	125288
9	125289	125289	125289	125289	125289	125289	125289
10	125290	125290	125290	125290	125290	125290	125290
11	125291	125291	125291	125291	125291	125291	125291
12	125292	125292	125292	125292	125292	125292	125292
13	125293	125293	125293	125293	125293	125293	125293
14	125294	125294	125294	125294	125294	125294	125294
15	125295	125295	125295	125295	125295	125295	125295
16	125296	125296	125296	125296	125296	125296	125296
17	125297	125297	125297	125297	125297	125297	125297
18	125298	125298	125298	125298	125298	125298	125298
19	125299	125299	125299	125299	125299	125299	125299
20	125300	125300	125300	125300	125300	125300	125300
