ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	121341	121341	121341	121341	121341	121341	121341
2	121342	121342	121342	121342	121342	121342	121342
3	121343	121343	121343	121343	121343	121343	121343
4	121344	121344	121344	121344	121344	121344	121344
5	121345	121345	121345	121345	121345	121345	121345
6	121346	121346	121346	121346	121346	121346	121346
7	121347	121347	121347	121347	121347	121347	121347
8	121348	121348	121348	121348	121348	121348	121348
9	121349	121349	121349	121349	121349	121349	121349
10	121350	121350	121350	121350	121350	121350	121350
11	121351	121351	121351	121351	121351	121351	121351
12	121352	121352	121352	121352	121352	121352	121352
13	121353	121353	121353	121353	121353	121353	121353
14	121354	121354	121354	121354	121354	121354	121354
15	121355	121355	121355	121355	121355	121355	121355
16	121356	121356	121356	121356	121356	121356	121356
17	121357	121357	121357	121357	121357	121357	121357
18	121358	121358	121358	121358	121358	121358	121358
19	121359	121359	121359	121359	121359	121359	121359
20	121360	121360	121360	121360	121360	121360	121360
