ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	198461	198461	198461	198461	198461	198461	198461
2	198462	198462	198462	198462	198462	198462	198462
3	198463	198463	198463	198463	198463	198463	198463
4	198464	198464	198464	198464	198464	198464	198464
5	198465	198465	198465	198465	198465	198465	198465
6	198466	198466	198466	198466	198466	198466	198466
7	198467	198467	198467	198467	198467	198467	198467
8	198468	198468	198468	198468	198468	198468	198468
9	198469	198469	198469	198469	198469	198469	198469
10	198470	198470	198470	198470	198470	198470	198470
11	198471	198471	198471	198471	198471	198471	198471
12	198472	198472	198472	198472	198472	198472	198472
13	198473	198473	198473	198473	198473	198473	198473
14	198474	198474	198474	198474	198474	198474	198474
15	198475	198475	198475	198475	198475	198475	198475
16	198476	198476	198476	198476	198476	198476	198476
17	198477	198477	198477	198477	198477	198477	198477
18	198478	198478	198478	198478	198478	198478	198478
19	198479	198479	198479	198479	198479	198479	198479
20	198480	198480	198480	198480	198480	198480	198480
