ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	45701	45701	45701	45701	45701	45701	45701
2	45702	45702	45702	45702	45702	45702	45702
3	45703	45703	45703	45703	45703	45703	45703
4	45704	45704	45704	45704	45704	45704	45704
5	45705	45705	45705	45705	45705	45705	45705
6	45706	45706	45706	45706	45706	45706	45706
7	45707	45707	45707	45707	45707	45707	45707
8	45708	45708	45708	45708	45708	45708	45708
9	45709	45709	45709	45709	45709	45709	45709
10	45710	45710	45710	45710	45710	45710	45710
11	45711	45711	45711	45711	45711	45711	45711
12	45712	45712	45712	45712	45712	45712	45712
13	45713	45713	45713	45713	45713	45713	45713
14	45714	45714	45714	45714	45714	45714	45714
15	45715	45715	45715	45715	45715	45715	45715
16	45716	45716	45716	45716	45716	45716	45716
17	45717	45717	45717	45717	45717	45717	45717
18	45718	45718	45718	45718	45718	45718	45718
19	45719	45719	45719	45719	45719	45719	45719
20	45720	45720	45720	45720	45720	45720	45720
