ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	152441	152441	152441	152441	152441	152441	152441
2	152442	152442	152442	152442	152442	152442	152442
3	152443	152443	152443	152443	152443	152443	152443
4	152444	152444	152444	152444	152444	152444	152444
5	152445	152445	152445	152445	152445	152445	152445
6	152446	152446	152446	152446	152446	152446	152446
7	152447	152447	152447	152447	152447	152447	152447
8	152448	152448	152448	152448	152448	152448	152448
9	152449	152449	152449	152449	152449	152449	152449
10	152450	152450	152450	152450	152450	152450	152450
11	152451	152451	152451	152451	152451	152451	152451
12	152452	152452	152452	152452	152452	152452	152452
13	152453	152453	152453	152453	152453	152453	152453
14	152454	152454	152454	152454	152454	152454	152454
15	152455	152455	152455	152455	152455	152455	152455
16	152456	152456	152456	152456	152456	152456	152456
17	152457	152457	152457	152457	152457	152457	152457
18	152458	152458	152458	152458	152458	152458	152458
19	152459	152459	152459	152459	152459	152459	152459
20	152460	152460	152460	152460	152460	152460	152460
