ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	138721	138721	138721	138721	138721	138721	138721
2	138722	138722	138722	138722	138722	138722	138722
3	138723	138723	138723	138723	138723	138723	138723
4	138724	138724	138724	138724	138724	138724	138724
5	138725	138725	138725	138725	138725	138725	138725
6	138726	138726	138726	138726	138726	138726	138726
7	138727	138727	138727	138727	138727	138727	138727
8	138728	138728	138728	138728	138728	138728	138728
9	138729	138729	138729	138729	138729	138729	138729
10	138730	138730	138730	138730	138730	138730	138730
11	138731	138731	138731	138731	138731	138731	138731
12	138732	138732	138732	138732	138732	138732	138732
13	138733	138733	138733	138733	138733	138733	138733
14	138734	138734	138734	138734	138734	138734	138734
15	138735	138735	138735	138735	138735	138735	138735
16	138736	138736	138736	138736	138736	138736	138736
17	138737	138737	138737	138737	138737	138737	138737
18	138738	138738	138738	138738	138738	138738	138738
19	138739	138739	138739	138739	138739	138739	138739
20	138740	138740	138740	138740	138740	138740	138740
