ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	180021	180021	180021	180021	180021	180021	180021
2	180022	180022	180022	180022	180022	180022	180022
3	180023	180023	180023	180023	180023	180023	180023
4	180024	180024	180024	180024	180024	180024	180024
5	180025	180025	180025	180025	180025	180025	180025
6	180026	180026	180026	180026	180026	180026	180026
7	180027	180027	180027	180027	180027	180027	180027
8	180028	180028	180028	180028	180028	180028	180028
9	180029	180029	180029	180029	180029	180029	180029
10	180030	180030	180030	180030	180030	180030	180030
11	180031	180031	180031	180031	180031	180031	180031
12	180032	180032	180032	180032	180032	180032	180032
13	180033	180033	180033	180033	180033	180033	180033
14	180034	180034	180034	180034	180034	180034	180034
15	180035	180035	180035	180035	180035	180035	180035
16	180036	180036	180036	180036	180036	180036	180036
17	180037	180037	180037	180037	180037	180037	180037
18	180038	180038	180038	180038	180038	180038	180038
19	180039	180039	180039	180039	180039	180039	180039
20	180040	180040	180040	180040	180040	180040	180040
