ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	40821	40821	40821	40821	40821	40821	40821
2	40822	40822	40822	40822	40822	40822	40822
3	40823	40823	40823	40823	40823	40823	40823
4	40824	40824	40824	40824	40824	40824	40824
5	40825	40825	40825	40825	40825	40825	40825
6	40826	40826	40826	40826	40826	40826	40826
7	40827	40827	40827	40827	40827	40827	40827
8	40828	40828	40828	40828	40828	40828	40828
9	40829	40829	40829	40829	40829	40829	40829
10	40830	40830	40830	40830	40830	40830	40830
11	40831	40831	40831	40831	40831	40831	40831
12	40832	40832	40832	40832	40832	40832	40832
13	40833	40833	40833	40833	40833	40833	40833
14	40834	40834	40834	40834	40834	40834	40834
15	40835	40835	40835	40835	40835	40835	40835
16	40836	40836	40836	40836	40836	40836	40836
17	40837	40837	40837	40837	40837	40837	40837
18	40838	40838	40838	40838	40838	40838	40838
19	40839	40839	40839	40839	40839	40839	40839
20	40840	40840	40840	40840	40840	40840	40840
