ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	54521	54521	54521	54521	54521	54521	54521
2	54522	54522	54522	54522	54522	54522	54522
3	54523	54523	54523	54523	54523	54523	54523
4	54524	54524	54524	54524	54524	54524	54524
5	54525	54525	54525	54525	54525	54525	54525
6	54526	54526	54526	54526	54526	54526	54526
7	54527	54527	54527	54527	54527	54527	54527
8	54528	54528	54528	54528	54528	54528	54528
9	54529	54529	54529	54529	54529	54529	54529
10	54530	54530	54530	54530	54530	54530	54530
11	54531	54531	54531	54531	54531	54531	54531
12	54532	54532	54532	54532	54532	54532	54532
13	54533	54533	54533	54533	54533	54533	54533
14	54534	54534	54534	54534	54534	54534	54534
15	54535	54535	54535	54535	54535	54535	54535
16	54536	54536	54536	54536	54536	54536	54536
17	54537	54537	54537	54537	54537	54537	54537
18	54538	54538	54538	54538	54538	54538	54538
19	54539	54539	54539	54539	54539	54539	54539
20	54540	54540	54540	54540	54540	54540	54540
