ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	53921	53921	53921	53921	53921	53921	53921
2	53922	53922	53922	53922	53922	53922	53922
3	53923	53923	53923	53923	53923	53923	53923
4	53924	53924	53924	53924	53924	53924	53924
5	53925	53925	53925	53925	53925	53925	53925
6	53926	53926	53926	53926	53926	53926	53926
7	53927	53927	53927	53927	53927	53927	53927
8	53928	53928	53928	53928	53928	53928	53928
9	53929	53929	53929	53929	53929	53929	53929
10	53930	53930	53930	53930	53930	53930	53930
11	53931	53931	53931	53931	53931	53931	53931
12	53932	53932	53932	53932	53932	53932	53932
13	53933	53933	53933	53933	53933	53933	53933
14	53934	53934	53934	53934	53934	53934	53934
15	53935	53935	53935	53935	53935	53935	53935
16	53936	53936	53936	53936	53936	53936	53936
17	53937	53937	53937	53937	53937	53937	53937
18	53938	53938	53938	53938	53938	53938	53938
19	53939	53939	53939	53939	53939	53939	53939
20	53940	53940	53940	53940	53940	53940	53940
