ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	164961	164961	164961	164961	164961	164961	164961
2	164962	164962	164962	164962	164962	164962	164962
3	164963	164963	164963	164963	164963	164963	164963
4	164964	164964	164964	164964	164964	164964	164964
5	164965	164965	164965	164965	164965	164965	164965
6	164966	164966	164966	164966	164966	164966	164966
7	164967	164967	164967	164967	164967	164967	164967
8	164968	164968	164968	164968	164968	164968	164968
9	164969	164969	164969	164969	164969	164969	164969
10	164970	164970	164970	164970	164970	164970	164970
11	164971	164971	164971	164971	164971	164971	164971
12	164972	164972	164972	164972	164972	164972	164972
13	164973	164973	164973	164973	164973	164973	164973
14	164974	164974	164974	164974	164974	164974	164974
15	164975	164975	164975	164975	164975	164975	164975
16	164976	164976	164976	164976	164976	164976	164976
17	164977	164977	164977	164977	164977	164977	164977
18	164978	164978	164978	164978	164978	164978	164978
19	164979	164979	164979	164979	164979	164979	164979
20	164980	164980	164980	164980	164980	164980	164980
