ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	161881	161881	161881	161881	161881	161881	161881
2	161882	161882	161882	161882	161882	161882	161882
3	161883	161883	161883	161883	161883	161883	161883
4	161884	161884	161884	161884	161884	161884	161884
5	161885	161885	161885	161885	161885	161885	161885
6	161886	161886	161886	161886	161886	161886	161886
7	161887	161887	161887	161887	161887	161887	161887
8	161888	161888	161888	161888	161888	161888	161888
9	161889	161889	161889	161889	161889	161889	161889
10	161890	161890	161890	161890	161890	161890	161890
11	161891	161891	161891	161891	161891	161891	161891
12	161892	161892	161892	161892	161892	161892	161892
13	161893	161893	161893	161893	161893	161893	161893
14	161894	161894	161894	161894	161894	161894	161894
15	161895	161895	161895	161895	161895	161895	161895
16	161896	161896	161896	161896	161896	161896	161896
17	161897	161897	161897	161897	161897	161897	161897
18	161898	161898	161898	161898	161898	161898	161898
19	161899	161899	161899	161899	161899	161899	161899
20	161900	161900	161900	161900	161900	161900	161900
