ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	49801	49801	49801	49801	49801	49801	49801
2	49802	49802	49802	49802	49802	49802	49802
3	49803	49803	49803	49803	49803	49803	49803
4	49804	49804	49804	49804	49804	49804	49804
5	49805	49805	49805	49805	49805	49805	49805
6	49806	49806	49806	49806	49806	49806	49806
7	49807	49807	49807	49807	49807	49807	49807
8	49808	49808	49808	49808	49808	49808	49808
9	49809	49809	49809	49809	49809	49809	49809
10	49810	49810	49810	49810	49810	49810	49810
11	49811	49811	49811	49811	49811	49811	49811
12	49812	49812	49812	49812	49812	49812	49812
13	49813	49813	49813	49813	49813	49813	49813
14	49814	49814	49814	49814	49814	49814	49814
15	49815	49815	49815	49815	49815	49815	49815
16	49816	49816	49816	49816	49816	49816	49816
17	49817	49817	49817	49817	49817	49817	49817
18	49818	49818	49818	49818	49818	49818	49818
19	49819	49819	49819	49819	49819	49819	49819
20	49820	49820	49820	49820	49820	49820	49820
