ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	36341	36341	36341	36341	36341	36341	36341
2	36342	36342	36342	36342	36342	36342	36342
3	36343	36343	36343	36343	36343	36343	36343
4	36344	36344	36344	36344	36344	36344	36344
5	36345	36345	36345	36345	36345	36345	36345
6	36346	36346	36346	36346	36346	36346	36346
7	36347	36347	36347	36347	36347	36347	36347
8	36348	36348	36348	36348	36348	36348	36348
9	36349	36349	36349	36349	36349	36349	36349
10	36350	36350	36350	36350	36350	36350	36350
11	36351	36351	36351	36351	36351	36351	36351
12	36352	36352	36352	36352	36352	36352	36352
13	36353	36353	36353	36353	36353	36353	36353
14	36354	36354	36354	36354	36354	36354	36354
15	36355	36355	36355	36355	36355	36355	36355
16	36356	36356	36356	36356	36356	36356	36356
17	36357	36357	36357	36357	36357	36357	36357
18	36358	36358	36358	36358	36358	36358	36358
19	36359	36359	36359	36359	36359	36359	36359
20	36360	36360	36360	36360	36360	36360	36360
