ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	58041	58041	58041	58041	58041	58041	58041
2	58042	58042	58042	58042	58042	58042	58042
3	58043	58043	58043	58043	58043	58043	58043
4	58044	58044	58044	58044	58044	58044	58044
5	58045	58045	58045	58045	58045	58045	58045
6	58046	58046	58046	58046	58046	58046	58046
7	58047	58047	58047	58047	58047	58047	58047
8	58048	58048	58048	58048	58048	58048	58048
9	58049	58049	58049	58049	58049	58049	58049
10	58050	58050	58050	58050	58050	58050	58050
11	58051	58051	58051	58051	58051	58051	58051
12	58052	58052	58052	58052	58052	58052	58052
13	58053	58053	58053	58053	58053	58053	58053
14	58054	58054	58054	58054	58054	58054	58054
15	58055	58055	58055	58055	58055	58055	58055
16	58056	58056	58056	58056	58056	58056	58056
17	58057	58057	58057	58057	58057	58057	58057
18	58058	58058	58058	58058	58058	58058	58058
19	58059	58059	58059	58059	58059	58059	58059
20	58060	58060	58060	58060	58060	58060	58060
