ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	173641	173641	173641	173641	173641	173641	173641
2	173642	173642	173642	173642	173642	173642	173642
3	173643	173643	173643	173643	173643	173643	173643
4	173644	173644	173644	173644	173644	173644	173644
5	173645	173645	173645	173645	173645	173645	173645
6	173646	173646	173646	173646	173646	173646	173646
7	173647	173647	173647	173647	173647	173647	173647
8	173648	173648	173648	173648	173648	173648	173648
9	173649	173649	173649	173649	173649	173649	173649
10	173650	173650	173650	173650	173650	173650	173650
11	173651	173651	173651	173651	173651	173651	173651
12	173652	173652	173652	173652	173652	173652	173652
13	173653	173653	173653	173653	173653	173653	173653
14	173654	173654	173654	173654	173654	173654	173654
15	173655	173655	173655	173655	173655	173655	173655
16	173656	173656	173656	173656	173656	173656	173656
17	173657	173657	173657	173657	173657	173657	173657
18	173658	173658	173658	173658	173658	173658	173658
19	173659	173659	173659	173659	173659	173659	173659
20	173660	173660	173660	173660	173660	173660	173660
