ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	83781	83781	83781	83781	83781	83781	83781
2	83782	83782	83782	83782	83782	83782	83782
3	83783	83783	83783	83783	83783	83783	83783
4	83784	83784	83784	83784	83784	83784	83784
5	83785	83785	83785	83785	83785	83785	83785
6	83786	83786	83786	83786	83786	83786	83786
7	83787	83787	83787	83787	83787	83787	83787
8	83788	83788	83788	83788	83788	83788	83788
9	83789	83789	83789	83789	83789	83789	83789
10	83790	83790	83790	83790	83790	83790	83790
11	83791	83791	83791	83791	83791	83791	83791
12	83792	83792	83792	83792	83792	83792	83792
13	83793	83793	83793	83793	83793	83793	83793
14	83794	83794	83794	83794	83794	83794	83794
15	83795	83795	83795	83795	83795	83795	83795
16	83796	83796	83796	83796	83796	83796	83796
17	83797	83797	83797	83797	83797	83797	83797
18	83798	83798	83798	83798	83798	83798	83798
19	83799	83799	83799	83799	83799	83799	83799
20	83800	83800	83800	83800	83800	83800	83800
