ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	38421	38421	38421	38421	38421	38421	38421
2	38422	38422	38422	38422	38422	38422	38422
3	38423	38423	38423	38423	38423	38423	38423
4	38424	38424	38424	38424	38424	38424	38424
5	38425	38425	38425	38425	38425	38425	38425
6	38426	38426	38426	38426	38426	38426	38426
7	38427	38427	38427	38427	38427	38427	38427
8	38428	38428	38428	38428	38428	38428	38428
9	38429	38429	38429	38429	38429	38429	38429
10	38430	38430	38430	38430	38430	38430	38430
11	38431	38431	38431	38431	38431	38431	38431
12	38432	38432	38432	38432	38432	38432	38432
13	38433	38433	38433	38433	38433	38433	38433
14	38434	38434	38434	38434	38434	38434	38434
15	38435	38435	38435	38435	38435	38435	38435
16	38436	38436	38436	38436	38436	38436	38436
17	38437	38437	38437	38437	38437	38437	38437
18	38438	38438	38438	38438	38438	38438	38438
19	38439	38439	38439	38439	38439	38439	38439
20	38440	38440	38440	38440	38440	38440	38440
