ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	138441	138441	138441	138441	138441	138441	138441
2	138442	138442	138442	138442	138442	138442	138442
3	138443	138443	138443	138443	138443	138443	138443
4	138444	138444	138444	138444	138444	138444	138444
5	138445	138445	138445	138445	138445	138445	138445
6	138446	138446	138446	138446	138446	138446	138446
7	138447	138447	138447	138447	138447	138447	138447
8	138448	138448	138448	138448	138448	138448	138448
9	138449	138449	138449	138449	138449	138449	138449
10	138450	138450	138450	138450	138450	138450	138450
11	138451	138451	138451	138451	138451	138451	138451
12	138452	138452	138452	138452	138452	138452	138452
13	138453	138453	138453	138453	138453	138453	138453
14	138454	138454	138454	138454	138454	138454	138454
15	138455	138455	138455	138455	138455	138455	138455
16	138456	138456	138456	138456	138456	138456	138456
17	138457	138457	138457	138457	138457	138457	138457
18	138458	138458	138458	138458	138458	138458	138458
19	138459	138459	138459	138459	138459	138459	138459
20	138460	138460	138460	138460	138460	138460	138460
