ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	49961	49961	49961	49961	49961	49961	49961
2	49962	49962	49962	49962	49962	49962	49962
3	49963	49963	49963	49963	49963	49963	49963
4	49964	49964	49964	49964	49964	49964	49964
5	49965	49965	49965	49965	49965	49965	49965
6	49966	49966	49966	49966	49966	49966	49966
7	49967	49967	49967	49967	49967	49967	49967
8	49968	49968	49968	49968	49968	49968	49968
9	49969	49969	49969	49969	49969	49969	49969
10	49970	49970	49970	49970	49970	49970	49970
11	49971	49971	49971	49971	49971	49971	49971
12	49972	49972	49972	49972	49972	49972	49972
13	49973	49973	49973	49973	49973	49973	49973
14	49974	49974	49974	49974	49974	49974	49974
15	49975	49975	49975	49975	49975	49975	49975
16	49976	49976	49976	49976	49976	49976	49976
17	49977	49977	49977	49977	49977	49977	49977
18	49978	49978	49978	49978	49978	49978	49978
19	49979	49979	49979	49979	49979	49979	49979
20	49980	49980	49980	49980	49980	49980	49980
