ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	151301	151301	151301	151301	151301	151301	151301
2	151302	151302	151302	151302	151302	151302	151302
3	151303	151303	151303	151303	151303	151303	151303
4	151304	151304	151304	151304	151304	151304	151304
5	151305	151305	151305	151305	151305	151305	151305
6	151306	151306	151306	151306	151306	151306	151306
7	151307	151307	151307	151307	151307	151307	151307
8	151308	151308	151308	151308	151308	151308	151308
9	151309	151309	151309	151309	151309	151309	151309
10	151310	151310	151310	151310	151310	151310	151310
11	151311	151311	151311	151311	151311	151311	151311
12	151312	151312	151312	151312	151312	151312	151312
13	151313	151313	151313	151313	151313	151313	151313
14	151314	151314	151314	151314	151314	151314	151314
15	151315	151315	151315	151315	151315	151315	151315
16	151316	151316	151316	151316	151316	151316	151316
17	151317	151317	151317	151317	151317	151317	151317
18	151318	151318	151318	151318	151318	151318	151318
19	151319	151319	151319	151319	151319	151319	151319
20	151320	151320	151320	151320	151320	151320	151320
