ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	79081	79081	79081	79081	79081	79081	79081
2	79082	79082	79082	79082	79082	79082	79082
3	79083	79083	79083	79083	79083	79083	79083
4	79084	79084	79084	79084	79084	79084	79084
5	79085	79085	79085	79085	79085	79085	79085
6	79086	79086	79086	79086	79086	79086	79086
7	79087	79087	79087	79087	79087	79087	79087
8	79088	79088	79088	79088	79088	79088	79088
9	79089	79089	79089	79089	79089	79089	79089
10	79090	79090	79090	79090	79090	79090	79090
11	79091	79091	79091	79091	79091	79091	79091
12	79092	79092	79092	79092	79092	79092	79092
13	79093	79093	79093	79093	79093	79093	79093
14	79094	79094	79094	79094	79094	79094	79094
15	79095	79095	79095	79095	79095	79095	79095
16	79096	79096	79096	79096	79096	79096	79096
17	79097	79097	79097	79097	79097	79097	79097
18	79098	79098	79098	79098	79098	79098	79098
19	79099	79099	79099	79099	79099	79099	79099
20	79100	79100	79100	79100	79100	79100	79100
