ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	55541	55541	55541	55541	55541	55541	55541
2	55542	55542	55542	55542	55542	55542	55542
3	55543	55543	55543	55543	55543	55543	55543
4	55544	55544	55544	55544	55544	55544	55544
5	55545	55545	55545	55545	55545	55545	55545
6	55546	55546	55546	55546	55546	55546	55546
7	55547	55547	55547	55547	55547	55547	55547
8	55548	55548	55548	55548	55548	55548	55548
9	55549	55549	55549	55549	55549	55549	55549
10	55550	55550	55550	55550	55550	55550	55550
11	55551	55551	55551	55551	55551	55551	55551
12	55552	55552	55552	55552	55552	55552	55552
13	55553	55553	55553	55553	55553	55553	55553
14	55554	55554	55554	55554	55554	55554	55554
15	55555	55555	55555	55555	55555	55555	55555
16	55556	55556	55556	55556	55556	55556	55556
17	55557	55557	55557	55557	55557	55557	55557
18	55558	55558	55558	55558	55558	55558	55558
19	55559	55559	55559	55559	55559	55559	55559
20	55560	55560	55560	55560	55560	55560	55560
