ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	122261	122261	122261	122261	122261	122261	122261
2	122262	122262	122262	122262	122262	122262	122262
3	122263	122263	122263	122263	122263	122263	122263
4	122264	122264	122264	122264	122264	122264	122264
5	122265	122265	122265	122265	122265	122265	122265
6	122266	122266	122266	122266	122266	122266	122266
7	122267	122267	122267	122267	122267	122267	122267
8	122268	122268	122268	122268	122268	122268	122268
9	122269	122269	122269	122269	122269	122269	122269
10	122270	122270	122270	122270	122270	122270	122270
11	122271	122271	122271	122271	122271	122271	122271
12	122272	122272	122272	122272	122272	122272	122272
13	122273	122273	122273	122273	122273	122273	122273
14	122274	122274	122274	122274	122274	122274	122274
15	122275	122275	122275	122275	122275	122275	122275
16	122276	122276	122276	122276	122276	122276	122276
17	122277	122277	122277	122277	122277	122277	122277
18	122278	122278	122278	122278	122278	122278	122278
19	122279	122279	122279	122279	122279	122279	122279
20	122280	122280	122280	122280	122280	122280	122280
