ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	147861	147861	147861	147861	147861	147861	147861
2	147862	147862	147862	147862	147862	147862	147862
3	147863	147863	147863	147863	147863	147863	147863
4	147864	147864	147864	147864	147864	147864	147864
5	147865	147865	147865	147865	147865	147865	147865
6	147866	147866	147866	147866	147866	147866	147866
7	147867	147867	147867	147867	147867	147867	147867
8	147868	147868	147868	147868	147868	147868	147868
9	147869	147869	147869	147869	147869	147869	147869
10	147870	147870	147870	147870	147870	147870	147870
11	147871	147871	147871	147871	147871	147871	147871
12	147872	147872	147872	147872	147872	147872	147872
13	147873	147873	147873	147873	147873	147873	147873
14	147874	147874	147874	147874	147874	147874	147874
15	147875	147875	147875	147875	147875	147875	147875
16	147876	147876	147876	147876	147876	147876	147876
17	147877	147877	147877	147877	147877	147877	147877
18	147878	147878	147878	147878	147878	147878	147878
19	147879	147879	147879	147879	147879	147879	147879
20	147880	147880	147880	147880	147880	147880	147880
