ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	168101	168101	168101	168101	168101	168101	168101
2	168102	168102	168102	168102	168102	168102	168102
3	168103	168103	168103	168103	168103	168103	168103
4	168104	168104	168104	168104	168104	168104	168104
5	168105	168105	168105	168105	168105	168105	168105
6	168106	168106	168106	168106	168106	168106	168106
7	168107	168107	168107	168107	168107	168107	168107
8	168108	168108	168108	168108	168108	168108	168108
9	168109	168109	168109	168109	168109	168109	168109
10	168110	168110	168110	168110	168110	168110	168110
11	168111	168111	168111	168111	168111	168111	168111
12	168112	168112	168112	168112	168112	168112	168112
13	168113	168113	168113	168113	168113	168113	168113
14	168114	168114	168114	168114	168114	168114	168114
15	168115	168115	168115	168115	168115	168115	168115
16	168116	168116	168116	168116	168116	168116	168116
17	168117	168117	168117	168117	168117	168117	168117
18	168118	168118	168118	168118	168118	168118	168118
19	168119	168119	168119	168119	168119	168119	168119
20	168120	168120	168120	168120	168120	168120	168120
