ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	72441	72441	72441	72441	72441	72441	72441
2	72442	72442	72442	72442	72442	72442	72442
3	72443	72443	72443	72443	72443	72443	72443
4	72444	72444	72444	72444	72444	72444	72444
5	72445	72445	72445	72445	72445	72445	72445
6	72446	72446	72446	72446	72446	72446	72446
7	72447	72447	72447	72447	72447	72447	72447
8	72448	72448	72448	72448	72448	72448	72448
9	72449	72449	72449	72449	72449	72449	72449
10	72450	72450	72450	72450	72450	72450	72450
11	72451	72451	72451	72451	72451	72451	72451
12	72452	72452	72452	72452	72452	72452	72452
13	72453	72453	72453	72453	72453	72453	72453
14	72454	72454	72454	72454	72454	72454	72454
15	72455	72455	72455	72455	72455	72455	72455
16	72456	72456	72456	72456	72456	72456	72456
17	72457	72457	72457	72457	72457	72457	72457
18	72458	72458	72458	72458	72458	72458	72458
19	72459	72459	72459	72459	72459	72459	72459
20	72460	72460	72460	72460	72460	72460	72460
