ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	51361	51361	51361	51361	51361	51361	51361
2	51362	51362	51362	51362	51362	51362	51362
3	51363	51363	51363	51363	51363	51363	51363
4	51364	51364	51364	51364	51364	51364	51364
5	51365	51365	51365	51365	51365	51365	51365
6	51366	51366	51366	51366	51366	51366	51366
7	51367	51367	51367	51367	51367	51367	51367
8	51368	51368	51368	51368	51368	51368	51368
9	51369	51369	51369	51369	51369	51369	51369
10	51370	51370	51370	51370	51370	51370	51370
11	51371	51371	51371	51371	51371	51371	51371
12	51372	51372	51372	51372	51372	51372	51372
13	51373	51373	51373	51373	51373	51373	51373
14	51374	51374	51374	51374	51374	51374	51374
15	51375	51375	51375	51375	51375	51375	51375
16	51376	51376	51376	51376	51376	51376	51376
17	51377	51377	51377	51377	51377	51377	51377
18	51378	51378	51378	51378	51378	51378	51378
19	51379	51379	51379	51379	51379	51379	51379
20	51380	51380	51380	51380	51380	51380	51380
