ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	57121	57121	57121	57121	57121	57121	57121
2	57122	57122	57122	57122	57122	57122	57122
3	57123	57123	57123	57123	57123	57123	57123
4	57124	57124	57124	57124	57124	57124	57124
5	57125	57125	57125	57125	57125	57125	57125
6	57126	57126	57126	57126	57126	57126	57126
7	57127	57127	57127	57127	57127	57127	57127
8	57128	57128	57128	57128	57128	57128	57128
9	57129	57129	57129	57129	57129	57129	57129
10	57130	57130	57130	57130	57130	57130	57130
11	57131	57131	57131	57131	57131	57131	57131
12	57132	57132	57132	57132	57132	57132	57132
13	57133	57133	57133	57133	57133	57133	57133
14	57134	57134	57134	57134	57134	57134	57134
15	57135	57135	57135	57135	57135	57135	57135
16	57136	57136	57136	57136	57136	57136	57136
17	57137	57137	57137	57137	57137	57137	57137
18	57138	57138	57138	57138	57138	57138	57138
19	57139	57139	57139	57139	57139	57139	57139
20	57140	57140	57140	57140	57140	57140	57140
