ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	136961	136961	136961	136961	136961	136961	136961
2	136962	136962	136962	136962	136962	136962	136962
3	136963	136963	136963	136963	136963	136963	136963
4	136964	136964	136964	136964	136964	136964	136964
5	136965	136965	136965	136965	136965	136965	136965
6	136966	136966	136966	136966	136966	136966	136966
7	136967	136967	136967	136967	136967	136967	136967
8	136968	136968	136968	136968	136968	136968	136968
9	136969	136969	136969	136969	136969	136969	136969
10	136970	136970	136970	136970	136970	136970	136970
11	136971	136971	136971	136971	136971	136971	136971
12	136972	136972	136972	136972	136972	136972	136972
13	136973	136973	136973	136973	136973	136973	136973
14	136974	136974	136974	136974	136974	136974	136974
15	136975	136975	136975	136975	136975	136975	136975
16	136976	136976	136976	136976	136976	136976	136976
17	136977	136977	136977	136977	136977	136977	136977
18	136978	136978	136978	136978	136978	136978	136978
19	136979	136979	136979	136979	136979	136979	136979
20	136980	136980	136980	136980	136980	136980	136980
