ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	167901	167901	167901	167901	167901	167901	167901
2	167902	167902	167902	167902	167902	167902	167902
3	167903	167903	167903	167903	167903	167903	167903
4	167904	167904	167904	167904	167904	167904	167904
5	167905	167905	167905	167905	167905	167905	167905
6	167906	167906	167906	167906	167906	167906	167906
7	167907	167907	167907	167907	167907	167907	167907
8	167908	167908	167908	167908	167908	167908	167908
9	167909	167909	167909	167909	167909	167909	167909
10	167910	167910	167910	167910	167910	167910	167910
11	167911	167911	167911	167911	167911	167911	167911
12	167912	167912	167912	167912	167912	167912	167912
13	167913	167913	167913	167913	167913	167913	167913
14	167914	167914	167914	167914	167914	167914	167914
15	167915	167915	167915	167915	167915	167915	167915
16	167916	167916	167916	167916	167916	167916	167916
17	167917	167917	167917	167917	167917	167917	167917
18	167918	167918	167918	167918	167918	167918	167918
19	167919	167919	167919	167919	167919	167919	167919
20	167920	167920	167920	167920	167920	167920	167920
