ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	70401	70401	70401	70401	70401	70401	70401
2	70402	70402	70402	70402	70402	70402	70402
3	70403	70403	70403	70403	70403	70403	70403
4	70404	70404	70404	70404	70404	70404	70404
5	70405	70405	70405	70405	70405	70405	70405
6	70406	70406	70406	70406	70406	70406	70406
7	70407	70407	70407	70407	70407	70407	70407
8	70408	70408	70408	70408	70408	70408	70408
9	70409	70409	70409	70409	70409	70409	70409
10	70410	70410	70410	70410	70410	70410	70410
11	70411	70411	70411	70411	70411	70411	70411
12	70412	70412	70412	70412	70412	70412	70412
13	70413	70413	70413	70413	70413	70413	70413
14	70414	70414	70414	70414	70414	70414	70414
15	70415	70415	70415	70415	70415	70415	70415
16	70416	70416	70416	70416	70416	70416	70416
17	70417	70417	70417	70417	70417	70417	70417
18	70418	70418	70418	70418	70418	70418	70418
19	70419	70419	70419	70419	70419	70419	70419
20	70420	70420	70420	70420	70420	70420	70420
