ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	66781	66781	66781	66781	66781	66781	66781
2	66782	66782	66782	66782	66782	66782	66782
3	66783	66783	66783	66783	66783	66783	66783
4	66784	66784	66784	66784	66784	66784	66784
5	66785	66785	66785	66785	66785	66785	66785
6	66786	66786	66786	66786	66786	66786	66786
7	66787	66787	66787	66787	66787	66787	66787
8	66788	66788	66788	66788	66788	66788	66788
9	66789	66789	66789	66789	66789	66789	66789
10	66790	66790	66790	66790	66790	66790	66790
11	66791	66791	66791	66791	66791	66791	66791
12	66792	66792	66792	66792	66792	66792	66792
13	66793	66793	66793	66793	66793	66793	66793
14	66794	66794	66794	66794	66794	66794	66794
15	66795	66795	66795	66795	66795	66795	66795
16	66796	66796	66796	66796	66796	66796	66796
17	66797	66797	66797	66797	66797	66797	66797
18	66798	66798	66798	66798	66798	66798	66798
19	66799	66799	66799	66799	66799	66799	66799
20	66800	66800	66800	66800	66800	66800	66800
