ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	132001	132001	132001	132001	132001	132001	132001
2	132002	132002	132002	132002	132002	132002	132002
3	132003	132003	132003	132003	132003	132003	132003
4	132004	132004	132004	132004	132004	132004	132004
5	132005	132005	132005	132005	132005	132005	132005
6	132006	132006	132006	132006	132006	132006	132006
7	132007	132007	132007	132007	132007	132007	132007
8	132008	132008	132008	132008	132008	132008	132008
9	132009	132009	132009	132009	132009	132009	132009
10	132010	132010	132010	132010	132010	132010	132010
11	132011	132011	132011	132011	132011	132011	132011
12	132012	132012	132012	132012	132012	132012	132012
13	132013	132013	132013	132013	132013	132013	132013
14	132014	132014	132014	132014	132014	132014	132014
15	132015	132015	132015	132015	132015	132015	132015
16	132016	132016	132016	132016	132016	132016	132016
17	132017	132017	132017	132017	132017	132017	132017
18	132018	132018	132018	132018	132018	132018	132018
19	132019	132019	132019	132019	132019	132019	132019
20	132020	132020	132020	132020	132020	132020	132020
