ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	162401	162401	162401	162401	162401	162401	162401
2	162402	162402	162402	162402	162402	162402	162402
3	162403	162403	162403	162403	162403	162403	162403
4	162404	162404	162404	162404	162404	162404	162404
5	162405	162405	162405	162405	162405	162405	162405
6	162406	162406	162406	162406	162406	162406	162406
7	162407	162407	162407	162407	162407	162407	162407
8	162408	162408	162408	162408	162408	162408	162408
9	162409	162409	162409	162409	162409	162409	162409
10	162410	162410	162410	162410	162410	162410	162410
11	162411	162411	162411	162411	162411	162411	162411
12	162412	162412	162412	162412	162412	162412	162412
13	162413	162413	162413	162413	162413	162413	162413
14	162414	162414	162414	162414	162414	162414	162414
15	162415	162415	162415	162415	162415	162415	162415
16	162416	162416	162416	162416	162416	162416	162416
17	162417	162417	162417	162417	162417	162417	162417
18	162418	162418	162418	162418	162418	162418	162418
19	162419	162419	162419	162419	162419	162419	162419
20	162420	162420	162420	162420	162420	162420	162420
