ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	111501	111501	111501	111501	111501	111501	111501
2	111502	111502	111502	111502	111502	111502	111502
3	111503	111503	111503	111503	111503	111503	111503
4	111504	111504	111504	111504	111504	111504	111504
5	111505	111505	111505	111505	111505	111505	111505
6	111506	111506	111506	111506	111506	111506	111506
7	111507	111507	111507	111507	111507	111507	111507
8	111508	111508	111508	111508	111508	111508	111508
9	111509	111509	111509	111509	111509	111509	111509
10	111510	111510	111510	111510	111510	111510	111510
11	111511	111511	111511	111511	111511	111511	111511
12	111512	111512	111512	111512	111512	111512	111512
13	111513	111513	111513	111513	111513	111513	111513
14	111514	111514	111514	111514	111514	111514	111514
15	111515	111515	111515	111515	111515	111515	111515
16	111516	111516	111516	111516	111516	111516	111516
17	111517	111517	111517	111517	111517	111517	111517
18	111518	111518	111518	111518	111518	111518	111518
19	111519	111519	111519	111519	111519	111519	111519
20	111520	111520	111520	111520	111520	111520	111520
