ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	120741	120741	120741	120741	120741	120741	120741
2	120742	120742	120742	120742	120742	120742	120742
3	120743	120743	120743	120743	120743	120743	120743
4	120744	120744	120744	120744	120744	120744	120744
5	120745	120745	120745	120745	120745	120745	120745
6	120746	120746	120746	120746	120746	120746	120746
7	120747	120747	120747	120747	120747	120747	120747
8	120748	120748	120748	120748	120748	120748	120748
9	120749	120749	120749	120749	120749	120749	120749
10	120750	120750	120750	120750	120750	120750	120750
11	120751	120751	120751	120751	120751	120751	120751
12	120752	120752	120752	120752	120752	120752	120752
13	120753	120753	120753	120753	120753	120753	120753
14	120754	120754	120754	120754	120754	120754	120754
15	120755	120755	120755	120755	120755	120755	120755
16	120756	120756	120756	120756	120756	120756	120756
17	120757	120757	120757	120757	120757	120757	120757
18	120758	120758	120758	120758	120758	120758	120758
19	120759	120759	120759	120759	120759	120759	120759
20	120760	120760	120760	120760	120760	120760	120760
