ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	76401	76401	76401	76401	76401	76401	76401
2	76402	76402	76402	76402	76402	76402	76402
3	76403	76403	76403	76403	76403	76403	76403
4	76404	76404	76404	76404	76404	76404	76404
5	76405	76405	76405	76405	76405	76405	76405
6	76406	76406	76406	76406	76406	76406	76406
7	76407	76407	76407	76407	76407	76407	76407
8	76408	76408	76408	76408	76408	76408	76408
9	76409	76409	76409	76409	76409	76409	76409
10	76410	76410	76410	76410	76410	76410	76410
11	76411	76411	76411	76411	76411	76411	76411
12	76412	76412	76412	76412	76412	76412	76412
13	76413	76413	76413	76413	76413	76413	76413
14	76414	76414	76414	76414	76414	76414	76414
15	76415	76415	76415	76415	76415	76415	76415
16	76416	76416	76416	76416	76416	76416	76416
17	76417	76417	76417	76417	76417	76417	76417
18	76418	76418	76418	76418	76418	76418	76418
19	76419	76419	76419	76419	76419	76419	76419
20	76420	76420	76420	76420	76420	76420	76420
