ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	184781	184781	184781	184781	184781	184781	184781
2	184782	184782	184782	184782	184782	184782	184782
3	184783	184783	184783	184783	184783	184783	184783
4	184784	184784	184784	184784	184784	184784	184784
5	184785	184785	184785	184785	184785	184785	184785
6	184786	184786	184786	184786	184786	184786	184786
7	184787	184787	184787	184787	184787	184787	184787
8	184788	184788	184788	184788	184788	184788	184788
9	184789	184789	184789	184789	184789	184789	184789
10	184790	184790	184790	184790	184790	184790	184790
11	184791	184791	184791	184791	184791	184791	184791
12	184792	184792	184792	184792	184792	184792	184792
13	184793	184793	184793	184793	184793	184793	184793
14	184794	184794	184794	184794	184794	184794	184794
15	184795	184795	184795	184795	184795	184795	184795
16	184796	184796	184796	184796	184796	184796	184796
17	184797	184797	184797	184797	184797	184797	184797
18	184798	184798	184798	184798	184798	184798	184798
19	184799	184799	184799	184799	184799	184799	184799
20	184800	184800	184800	184800	184800	184800	184800
