ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	147421	147421	147421	147421	147421	147421	147421
2	147422	147422	147422	147422	147422	147422	147422
3	147423	147423	147423	147423	147423	147423	147423
4	147424	147424	147424	147424	147424	147424	147424
5	147425	147425	147425	147425	147425	147425	147425
6	147426	147426	147426	147426	147426	147426	147426
7	147427	147427	147427	147427	147427	147427	147427
8	147428	147428	147428	147428	147428	147428	147428
9	147429	147429	147429	147429	147429	147429	147429
10	147430	147430	147430	147430	147430	147430	147430
11	147431	147431	147431	147431	147431	147431	147431
12	147432	147432	147432	147432	147432	147432	147432
13	147433	147433	147433	147433	147433	147433	147433
14	147434	147434	147434	147434	147434	147434	147434
15	147435	147435	147435	147435	147435	147435	147435
16	147436	147436	147436	147436	147436	147436	147436
17	147437	147437	147437	147437	147437	147437	147437
18	147438	147438	147438	147438	147438	147438	147438
19	147439	147439	147439	147439	147439	147439	147439
20	147440	147440	147440	147440	147440	147440	147440
