ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	34281	34281	34281	34281	34281	34281	34281
2	34282	34282	34282	34282	34282	34282	34282
3	34283	34283	34283	34283	34283	34283	34283
4	34284	34284	34284	34284	34284	34284	34284
5	34285	34285	34285	34285	34285	34285	34285
6	34286	34286	34286	34286	34286	34286	34286
7	34287	34287	34287	34287	34287	34287	34287
8	34288	34288	34288	34288	34288	34288	34288
9	34289	34289	34289	34289	34289	34289	34289
10	34290	34290	34290	34290	34290	34290	34290
11	34291	34291	34291	34291	34291	34291	34291
12	34292	34292	34292	34292	34292	34292	34292
13	34293	34293	34293	34293	34293	34293	34293
14	34294	34294	34294	34294	34294	34294	34294
15	34295	34295	34295	34295	34295	34295	34295
16	34296	34296	34296	34296	34296	34296	34296
17	34297	34297	34297	34297	34297	34297	34297
18	34298	34298	34298	34298	34298	34298	34298
19	34299	34299	34299	34299	34299	34299	34299
20	34300	34300	34300	34300	34300	34300	34300
