ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	112521	112521	112521	112521	112521	112521	112521
2	112522	112522	112522	112522	112522	112522	112522
3	112523	112523	112523	112523	112523	112523	112523
4	112524	112524	112524	112524	112524	112524	112524
5	112525	112525	112525	112525	112525	112525	112525
6	112526	112526	112526	112526	112526	112526	112526
7	112527	112527	112527	112527	112527	112527	112527
8	112528	112528	112528	112528	112528	112528	112528
9	112529	112529	112529	112529	112529	112529	112529
10	112530	112530	112530	112530	112530	112530	112530
11	112531	112531	112531	112531	112531	112531	112531
12	112532	112532	112532	112532	112532	112532	112532
13	112533	112533	112533	112533	112533	112533	112533
14	112534	112534	112534	112534	112534	112534	112534
15	112535	112535	112535	112535	112535	112535	112535
16	112536	112536	112536	112536	112536	112536	112536
17	112537	112537	112537	112537	112537	112537	112537
18	112538	112538	112538	112538	112538	112538	112538
19	112539	112539	112539	112539	112539	112539	112539
20	112540	112540	112540	112540	112540	112540	112540
