ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	61241	61241	61241	61241	61241	61241	61241
2	61242	61242	61242	61242	61242	61242	61242
3	61243	61243	61243	61243	61243	61243	61243
4	61244	61244	61244	61244	61244	61244	61244
5	61245	61245	61245	61245	61245	61245	61245
6	61246	61246	61246	61246	61246	61246	61246
7	61247	61247	61247	61247	61247	61247	61247
8	61248	61248	61248	61248	61248	61248	61248
9	61249	61249	61249	61249	61249	61249	61249
10	61250	61250	61250	61250	61250	61250	61250
11	61251	61251	61251	61251	61251	61251	61251
12	61252	61252	61252	61252	61252	61252	61252
13	61253	61253	61253	61253	61253	61253	61253
14	61254	61254	61254	61254	61254	61254	61254
15	61255	61255	61255	61255	61255	61255	61255
16	61256	61256	61256	61256	61256	61256	61256
17	61257	61257	61257	61257	61257	61257	61257
18	61258	61258	61258	61258	61258	61258	61258
19	61259	61259	61259	61259	61259	61259	61259
20	61260	61260	61260	61260	61260	61260	61260
