ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	119601	119601	119601	119601	119601	119601	119601
2	119602	119602	119602	119602	119602	119602	119602
3	119603	119603	119603	119603	119603	119603	119603
4	119604	119604	119604	119604	119604	119604	119604
5	119605	119605	119605	119605	119605	119605	119605
6	119606	119606	119606	119606	119606	119606	119606
7	119607	119607	119607	119607	119607	119607	119607
8	119608	119608	119608	119608	119608	119608	119608
9	119609	119609	119609	119609	119609	119609	119609
10	119610	119610	119610	119610	119610	119610	119610
11	119611	119611	119611	119611	119611	119611	119611
12	119612	119612	119612	119612	119612	119612	119612
13	119613	119613	119613	119613	119613	119613	119613
14	119614	119614	119614	119614	119614	119614	119614
15	119615	119615	119615	119615	119615	119615	119615
16	119616	119616	119616	119616	119616	119616	119616
17	119617	119617	119617	119617	119617	119617	119617
18	119618	119618	119618	119618	119618	119618	119618
19	119619	119619	119619	119619	119619	119619	119619
20	119620	119620	119620	119620	119620	119620	119620
