ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	981	968	973	984	1033	1034	1023
2	982	968	973	985	1034	1035	1023
3	983	968	973	986	1035	1035	1023
4	981	968	973	987	1036	1034	1023
5	982	969	973	985	1037	1036	1023
6	981	968	973	987	1036	1034	1023
7	982	968	973	985	1034	1035	1023
8	982	969	973	985	1037	1036	1023
9	981	968	973	987	1036	1034	1023
10	981	968	973	987	1036	1034	1023
11	982	968	973	985	1034	1035	1023
12	983	968	973	986	1035	1035	1023
13	983	968	973	988	1035	1035	1023
14	981	968	973	987	1036	1034	1023
15	981	968	973	987	1036	1034	1023
16	983	968	973	986	1035	1035	1023
17	981	968	973	987	1036	1034	1023
18	981	968	973	987	1036	1034	1023
19	982	968	973	985	1038	1036	1023
20	983	968	973	986	1035	1037	1023
