ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	740	728	721	733	782	781	749
2	741	729	722	734	783	782	750
3	741	729	722	735	783	783	751
4	741	729	722	735	783	783	751
5	741	729	722	734	783	784	750
6	740	728	721	733	782	785	749
7	741	729	722	734	783	784	750
8	742	728	721	736	782	785	749
9	741	729	722	735	783	783	751
10	741	729	722	734	783	784	750
11	741	729	722	735	783	783	750
12	741	729	722	734	783	784	750
13	741	729	722	734	783	782	750
14	741	729	722	735	783	783	750
15	742	728	721	736	782	785	749
16	741	729	722	734	783	784	750
17	740	728	721	733	782	785	749
18	740	728	721	733	782	785	749
19	742	728	721	736	782	785	749
20	741	729	722	734	783	782	750
