ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	1046	1025	1027	1047	1095	1088	1070
2	1047	1025	1027	1048	1096	1089	1071
3	1046	1025	1027	1048	1095	1090	1070
4	1046	1025	1027	1048	1095	1089	1070
5	1046	1025	1027	1047	1095	1089	1070
6	1046	1026	1027	1048	1095	1091	1070
7	1046	1025	1027	1048	1095	1090	1070
8	1046	1026	1027	1048	1095	1091	1070
9	1046	1025	1027	1048	1095	1089	1070
10	1048	1025	1027	1048	1095	1091	1070
11	1046	1027	1027	1048	1095	1089	1070
12	1046	1025	1027	1048	1095	1091	1070
13	1046	1025	1028	1049	1095	1089	1070
14	1046	1026	1027	1048	1095	1091	1070
15	1046	1025	1028	1049	1095	1089	1070
16	1046	1025	1027	1047	1095	1089	1070
17	1046	1026	1027	1048	1095	1092	1070
18	1046	1026	1027	1048	1095	1091	1070
19	1046	1027	1027	1048	1095	1089	1070
20	1046	1025	1027	1047	1095	1089	1070
