ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	764	746	749	759	813	814	774
2	764	746	749	759	814	815	775
3	764	746	749	759	814	815	775
4	765	746	750	760	815	816	775
5	764	746	749	759	814	815	775
6	764	746	749	759	814	815	775
7	765	746	750	760	815	816	775
8	764	746	749	759	813	817	776
9	765	746	749	761	813	817	775
10	765	746	749	762	813	817	775
11	765	746	750	760	815	816	775
12	765	746	749	761	813	817	775
13	765	746	749	759	813	814	775
14	764	746	749	759	814	815	775
15	765	746	749	763	813	817	775
16	765	746	750	760	815	816	775
17	765	746	749	761	813	817	775
18	764	746	749	759	816	815	775
19	765	746	749	763	813	817	775
20	765	746	750	760	813	816	775
