ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	594	572	557	581	610	613	580
2	595	572	557	581	610	613	580
3	595	572	557	581	610	613	580
4	595	573	557	581	610	613	581
5	595	573	557	581	610	613	581
6	595	572	557	582	610	613	580
7	595	572	557	581	610	613	580
8	595	572	557	581	610	613	580
9	595	572	557	581	610	613	580
10	595	572	557	581	610	613	580
11	595	572	557	581	610	613	580
12	595	572	557	581	610	613	582
13	594	572	557	581	610	613	580
14	595	572	557	581	610	613	582
15	595	572	557	581	610	613	580
16	594	572	557	581	610	613	580
17	595	572	557	581	610	613	580
18	595	572	557	581	610	613	580
19	595	573	558	581	611	613	583
20	595	573	557	581	610	613	581
