ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	459	441	441	451	473	471	460
2	460	441	442	452	474	472	461
3	461	441	442	453	475	473	461
4	459	441	441	451	473	474	460
5	461	441	442	452	476	473	461
6	460	441	442	452	474	472	461
7	459	441	441	451	473	474	461
8	459	441	441	451	477	474	462
9	461	441	442	453	475	473	461
10	459	441	441	451	473	474	461
11	459	441	441	451	473	474	460
12	461	441	442	453	475	473	461
13	461	441	442	453	475	473	461
14	459	441	441	451	473	474	460
15	459	441	441	451	477	474	462
16	461	441	442	453	475	473	461
17	461	441	443	452	475	473	461
18	459	441	441	451	473	475	461
19	459	441	441	451	473	474	460
20	461	441	441	451	475	473	461
