ST	gene_1	gene_2	gene_3	gene_4	gene_5	gene_6	gene_7
1	412	405	405	422	435	434	423
2	413	405	405	422	435	434	423
3	412	406	405	422	435	434	424
4	414	406	406	422	435	434	423
5	415	407	405	422	435	434	423
6	412	406	405	422	435	434	424
7	415	407	405	422	435	434	423
8	414	406	406	422	435	434	423
9	414	406	406	422	435	434	423
10	412	406	405	422	435	434	424
11	412	406	405	422	435	434	424
12	415	407	405	422	435	434	423
13	415	407	405	422	435	434	423
14	412	406	405	422	435	434	424
15	412	405	407	422	435	434	423
16	412	405	405	423	435	435	423
17	413	405	405	422	435	434	423
18	415	407	405	422	435	434	423
19	412	406	405	422	435	434	424
20	412	406	405	422	435	434	424
